razao_social;nome_fantasia;cnpj_cpf;cep;endereco;bairro;numero;complemento;cidade;estado;inscricao_estadual;telefone;celular;contato;email;observacao;site
TSB 15914 OPAL ORGANIZACAO PARAENSE LTDA;OPAL ORGANIZAÇÃO PARAENSE LTDA;05057690000139;68.795-000;ROD. BR 316 , KM 21, COND. ALIANZA PARK, GALPÃO 04, MODULO 08;CANUTAMA;SN;;BENEVIDES;PA;15-072029-7;(91)3276-4888;(91)98504-7403;KELLI;FINANCEIRO.OPALTRANSPORTES@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=05.057.690/0001-39">gts</a><br>null; 
TSB 15918 V. A. SOARES COMERCIAL LTDA;CAMPEIRO SUPERMERCADOS;54238819000110;;AV GETULIO VARGAS;CENTRO;2133;A;ANAPU;PA;15-944652-0;(93)9226-0012;(93)9226-0012;BRAZ FILHO;WALACE.RIBEIRO.CAMPEIRO@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=54.238.819/0001-10">gts</a><br>null; 
TSB 15921 CAMPEIRO SUPERMERCADO LTDA;CAMPEIRO SUPERMERCADO;13610012000503;68.365-000;R VALDINALDO;NOVO PROGRESSO;SN;;ANAPU;PA;15-945405-0;(93)9155-0170;(93)9226-0012;WALACE RIBEIRO;RH.CAMPEIRO.2@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.610.012/0005-03">gts</a><br>null; 
TSB 15922 EXPRESSO TRANSPORTE LTDA;EXPRESSO BOM JESUS;46794976000184;66.030-120;AV BERNARDO SAYAO;JURUNAS;2000;BOX 01;BELÉM;PA;;(91)3272-1423;;(91) 3272-1423;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=46.794.976/0001-84">gts</a><br>null; 
TSB 15923 INDUSTRIA PARAENSE DE ARTEFATO DE CONCRETO LTDA;INBRAC GALPOES;27972810000166;68.790-000;ROD BR 316;AMERICANO;200;;SANTA ISABEL DO PARÁ;PA;15-798488-5;(91)98132-0994;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=27.972.810/0001-66">gts</a><br>null; 
TSB 15925 SENDAS TRANSPORTES LTDA;SENDAS TRANSPORTES LTDA;13755201000221;67.202-900;ROD BR 316;URIBOCA;S/N;GALPAO14;MARITUBA;PA;15-409352-1;(91)4107-1155;(91)99369-2104;CLEBSON SANTOS;SENDASPA@SENDASTRANSPORTES.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.755.201/0002-21">gts</a><br>null; 
TSB 15929 FISERV DO BRASIL INSTITUICAO DE PAGAMENTO LTDA;FISERV DO BRASIL INSTITUICAO DE PAGAMENTO LTDA;04962772000327;03.010-300;AV. PAULISTA;BELA VISTA;2278;CONJ  61 - SALA 1;SÃO PAULO;SP;;(11)3631-1495;;;CONTABILIDADE@FIRSTDATACORP.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.962.772/0003-27">gts</a><br>null; 
TSB 15933 MATEUS SUPERMERCADOS S.A.;SUPERMERCADO MATEUS;03995515000590;65.040-020;AV 01;JARDIM DE FATIMA;S/N;QUADRA G - COHAB ANIL;SAO LUIS;MA;12208778-0;(00)99542-9000;;;TATIANE.MOLIVEIRA@GRUPOMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0005-90">gts</a><br>null; 
TSB 15937 G KELLY DA SILVA ARAUJO & CIA LTDA;P R SERVICE;18089589000101;64.049-494;AV. UNIVERSITARIA , SALA 1115;FATIMA;750;;TERESINA;PI;19718685-8;(86)99443-8969;;JANIELI;ADMINISTRACAO@GKELLY.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=18.089.589/0001-01">gts</a><br>null; 
TSB 15941 POSTERUS SUPERMERCADOS LTDA;CAMINO SUPERMERCADOS;27352414001450;65.980-000;ADALBERTO RIBEIRO;CENTRO;731;;CAROLINA;MA;12576862-1;(98)2108-3535;;;CONTABILIDADE@ARMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=27.352.414/0014-50">gts</a><br>null; 
TSB 15945 PLAST.COM COMERCIO LTDA;PLAST.COM;28695149000151;68.440-000;AV 15 DE AGOSTO;CENTRO;93;TERREO;ABAETETUBA;PA;15-578293-2;(91)98034-9974;;EMERSON;CONTEDIEMERSON@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=28.695.149/0001-51">gts</a><br>null; 
TSB 15949 MIX UTILIDADES E PRESENTES LTDA;MIX UTILIDADES E PRESENTES;53374691000150;66.645-003;ROD BR 316;CASTANHEIRA;940;;BELÉM;PA;15-934831-5;(91)98219-8181;;LEYDIANNE;PHLCOMERCIAL@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=53.374.691/0001-50">gts</a><br>null; 
TSB 15953 PARAMED DISTRIBUIDORA DE MEDICAMENTOS LTDA;PARAMED;16647278000195;66.645-020;PSG. JOSE ALENCAR;CASTANHEIRA;130;;BELÉM;PA;15-381196-0;(91)3224-1671;;JARDEL;DPRH@PARAMED.NET.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=16.647.278/0001-95">gts</a><br>null; 
TSB 15956 ARMAZEM MATEUS S.A.;ARMAZEM MATEUS S A;23439441002990;65.090-272;AV CINCO;DISTRITO INDUSTRIAL;3;QUADRAE MZNINOMODULO A;SÃO LUÍS;MA;12510404-9;(98)2108-3561;(98)8729-7747;MAYARA SANTOS;MAYARA.SANTOS@GRUPOMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0029-90">gts</a><br>null; 
TSB 15957 POLIMIX CONCRETO LTDA;POLIMIX (BARCARENA);29067113031660;68.445-000;ROD PA 483;VILA DO CONDE;S/N;KM 145 PARTE B;BARCARENA;PA;;;(91)98134-6500;;CONTABIL@POLIMIX.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.067.113/0316-60">gts</a><br>null; 
TSB 15959 OPCAO LANCHE LTDA;RESTRO DA PRAÇA;52013411000115;68.695-000;TV. SÃO FELIX;CENTRO;SN;;TAILÂNDIA;PA;15-916469-9;(91)99314-2342;;REULISON;REULISON.SERAFIM@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=52.013.411/0001-15">gts</a><br>null; 
TSB 15962 ORION SERVICES ASSESSORIA E ADMINISTRACAO LTDA;ORION SERVICES;39662088000142;06.541-038;AV YOJIRO TAKAOKA ANDAR 7;ALPHAVILLE;4384;;SANTANA DE PARNAÍBA;SP;;(11)3774-0776;;;CONTATO@ORION.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=39.662.088/0001-42">gts</a><br>null; 
TSB 15964 REIS COMERCIO DE FARMACIA LTDA;FARMACIA BEM ESTAR;07547161000149;68.800-000;R WILSON FRAZÃO;CENTRO;146;;BREVES;PA;15-248070-6;(91)98456-3808;;GREGORIO;GREGORIOREISJUNIOR@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.547.161/0001-49">gts</a><br>null; 
TSB 15968 NORTE LOG LTDA;NORTE LOG - ALCA VIARIA;13861254000499;68.690-000;EST DA ALCA VIARIA, KM 17;ZONA RURAL;SN;*****;ACARÁ;PA;15-925520-1;(96)9111-9346;(91)9979-1789;NELSON JUNIOR;TI.BEL@NORTELOGLOGISTICA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=13.861.254/0004-99">gts</a><br>null; 
TSB 15972 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515025666;66.810-070;R QUINZE DE AGOSTO;CRUZEIRO (ICOARACI);708;*****;BELÉM;PA;15-837559-9;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0256-66">gts</a><br>null; 
TSB 15975 ARMAZEM MATEUS S.A.;ARMAZEM MATEUS S.A.;23439441002214;64.290-000;ROD BR 226 KM 03;ZONA RURAL;SN;LOTE MACACAS E SURUB LOTE DATA PICOS ANE;ALTOS;PI;;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0022-14">gts</a><br>null; 
TSB 15976 ARMAZEM MATEUS S.A.;ARMAZEM MATEUS;23439441002729;65.095-603;R PROJETADA;PEDRINHAS;SN;KM 12 - GALPAO;SÃO LUÍS;MA;;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0027-29">gts</a><br>null; 
TSB 15977 ARMAZEM MATEUS S.A.;CENTRO ADMINISTRATIVO FORTALEZA;23439441005310;60.863-503;AVENIDA PRESIDENTE COSTA E SILVA;MONDUBIM;2646;3º ANDAR;FORTALEZA;CE;;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0053-10">gts</a><br>null; 
TSB 15978 ARMAZEM MATEUS S.A.;ARMAZEM MATEUS;23439441006040;54.503-900;ROD BR 101 SUL, KM 96,4;DISTRITO INDUSTRIAL DIPER;5225;GP 02M1;CABO DE SANTO AGOSTINHO;PE;;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0060-40">gts</a><br>null; 
TSB 15979 ARMAZEM MATEUS S.A.;ADMINISTRATIVO;23439441005663;64.078-840;R ENGENHEIRO EDUARDO DE ALMENDRA FREITAS;LIVRAMENTO;SN;LOTE 05;TERESINA;PI;;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=23.439.441/0056-63">gts</a><br>null; 
TSB 15980 MAIS INVICTA DISTRIBUIDORA LTDA;MAIS INVICTA;46675814000208;54.503-010;ROD BR 101 SUL;DISTRITO INDUSTRIAL SANTO ESTEVAO;9391;BM05;CABO DE SANTO AGOSTINHO;PE;;(98)2108-3582;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=46.675.814/0002-08">gts</a><br>null; 
TSB 15981 MATEUS ELETRONICA LTDA.;MATEUS ELETRONICA;09262377000193;65.900-575;R MARECHAL HERMES DA FONSECA;JUCARA;333;;IMPERATRIZ;MA;;(98)2108-3454;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.262.377/0001-93">gts</a><br>null; 
TSB 15982 MATEUS SUPERMERCADOS S.A.;MIX MATEUS;03995515003425;65.910-000;AV BABACULANDIA;VILA LOBAO;671;;IMPERATRIZ;MA;;(99)3542-9000;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0034-25">gts</a><br>null; 
TSB 15984 ALVARENGA EMPREENDIMENTOS IMOBILIARIOS LTDA;ALVARENGA EMPREENDIMENTOS IMOBILIARIOS LTDA;33963982000176;66.050-350;MUNICIPALIDADE;UMARIZAL;985;DIF  MIRAI OFFICES  SALA 1707;BELÉM;PA;;(91)3724-1453;(91)3724-1463;ANTONIO AZEVEDO NETO;VENDAS@ICATIL.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=33.963.982/0001-76">gts</a><br>null; 
TSB 15987 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515007170;65.020-450;R DA PAZ;CENTRO;487;LETRA: A;SÃO LUÍS;MA;;(98)2108-3582;;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0071-70">gts</a><br>null; 
TSB 15988 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515005630;65.300-001;R DO COMERCIO;CENTRO;672;;SANTA INÊS;MA;;(98)2108-9639;;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0056-30">gts</a><br>null; 
TSB 15989 POSTERUS SUPERMERCADOS LTDA;CAMINO SUPERMERCADOS;27352414002422;68.639-000;AV TANCREDO NEVES;SAO LUIS;S/N;;GOIANÉSIA DO PARÁ;PA;;(98)2108-3500;;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=27.352.414/0024-22">gts</a><br>null; 
TSB 15990 ALFAIATARIA BELEM LTDA;ALFAIATARIA BELEM;34879936000156;66.055-000;RUA CÔNEGO JERÔNIMO PIMENTEL;UMARIZAL;168;LOJA TERREA;BELÉM;PA;;(91)98239-5565;;;BRUNOVIEIRAESILVA@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.879.936/0001-56">gts</a><br>null; 
TSB 15992 N A DE AZEVEDO HENRIQUES ENGENHARIA E CONSULTORIA;NEC ENGENHARIA E CONSULTORIA;49383865000173;68.750-000;TV CAMILO ATAIDE;UMARIZAL;S/N;;BELÉM;PA;;(91)9143-9917;(91)99151-6103;NELMA;NELMADUARTE1@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=49.383.865/0001-73">gts</a><br>null; 
TSB 15995 DILSON & ROSEANY SERVICOS DE ENTREGA RAPIDA LTDA;DIEVEX TRANSPORTES;12183382000115;66.113-430;PASSAGEM DOM JOÃO;TELEGRÁFO SEM FIO;1047;;BELÉM;PA;;(91)3352-6872;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=12.183.382/0001-15">gts</a><br>null; 
TSB 15997 L C BARROS SILVA LTDA;LONGEVITY;53674785000144;68.600-000;TV SANTOS DUMONT;PADRE LUIZ;0;;BRAGANÇA;PA;;(91)8446-9582;(91)98446-9582;LÉIA BARROS;LEIABARROSS@YAHOO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=53.674.785/0001-44">gts</a><br>null; 
TSB 16001 TECHFIX COMERCIO DE PRODUTOS DE FIXACAO LTDA;TECHFIX;07084548000106;66.085-024;AV PEDRO MIRANDA;PEDREIRA;2037;;BELÉM;PA;15-241903-9;(91)3366-3750;(91)99172-0348;RENAN CARVALHO;TECHFIX.RENAN@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=07.084.548/0001-06">gts</a><br>null; 
TSB 16004 CDT CENTRO DE DIAGNOSTICO DOS TUMORES MAMARIO E GINECOLOGICO LTDA;CLINICA DA MAMA;33115349000128;66.033-110;RUA DOS PARIQUIS;BATISTA CAMPOS;1845;;BELÉM;PA;;(91)3222-4822;;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=33.115.349/0001-28">gts</a><br>null; 
TSB 16005 MATEUS SUPERMERCADOS S.A.;MATEUS SUPERMERCADOS;03995515004405;65.725-000;AV RIO BRANCO;CENTRO;228;;PEDREIRAS;MA;12376404-1;(99)3542-9062;(98)99181-8604;TATIANE MARQUES;TATIANE.MOLIVEIRA@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0044-05">gts</a><br>null; 
TSB 16007 E B FERREIRA SERVIÇOS DE ALIMENTAÇÃO LTDA;RL LANCHES;33509433000126;66.015-053;TV PRIMENRO DE MAÇO;CAMPINA;850;;BELÉM;PA;15-643295-1;(91)98542-7435;;EDIMARA;ROSARIOLANCHESOFICIAL@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=33.509.433/0001-26">gts</a><br>null; 
TSB 16011 CLINICA MEDICA E ODONTOLOGICA ANANINDEUA LTDA;AMOR SAUDE ANANINDEUA;33570690000254;67.030-000;ROD BR 316, QUADRA 131;CENTRO;1657;;ANANINDEUA;PA;15-898927-9;(91)98227-7142;;ERIKA;ANANINDEUA.PA@AMORSAUDE.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=33.570.690/0002-54">gts</a><br>null; 
TSB 16015 A P COMERCIO DE CALÇADOS LTDA;SAPATILHAS.COM;29679028000189;;AV BARÃO DO RIO BRANCO;CENTRO;2309;;CASTANHAL;PA;;(91)98873-7724;;LUANA;SOUZAESOUZACALCADOS@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.679.028/0001-89">gts</a><br>null; 
TSB 16019 BEACH LIFE INCORPORAÇÕES SPE LTDA;BEACH LIFE INCORPORAÇÕES;50180210000187;67.110-440;R JARDIM PROVIDENCIA;AGUAS LINDAS;1000;;ANANINDEUA;PA;;(91)98480-4747;;AMANDA;FINANCEIRO@MIRADINCORPORADORA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=50.180.210/0001-87">gts</a><br>null; 
TSB 16023 L DA S CALADO LTDA;O MUNDO DAS UTILIDADES;17237373000183;66.810-000;TV CRISTOVAO COLOMBO;CRUZEIRO(ICOARACI);348;;BELÉM;PA;15-392551-5;(91)3744-4214;(91)8342-6465;LUCAS BAGAÇO;LUCASLIMA15151@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=17.237.373/0001-83">gts</a><br>null; 
TSB 16027 VINTAGE COMERCIO E SERVICOS LTDA;VINTAGE COMERCIO E SERVICOS;37413070000181;65.054-730;R 21 - COHATRAC IV, QD. 37;COHATRAC IV;32;;SÃO LUÍS;MA;12714246-0;(99)8115-1270;(98)9172-4423;LEANDRO SERRA;VINTAGE_04@OUTLOOK.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=37.413.070/0001-81">gts</a><br>null; 
TSB 16031 INSTITUTO DE EDUCAÇÃO INTEGRADA ALBERT EINSTEIN LTDA;INSTITUTO DE EDUCAÇÃO INTEGRADA ALBERT EINSTEIN;06108860000120;66.623-590;ROD AUGUSTO MONTENEGRO;MARAMBAIA;5555;;BELÉM;PA;;(91)3268-3109;(91)98362-8312;LUANA;IAEBELEM.ADM@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=06.108.860/0001-20">gts</a><br>null; 
TSB 16034 META - CENTRO DE FORMACAO DE CONDUTORES LTDA;CFC - META;04819261000270;66.095-492;AV JOAO PAULO II;MARCO;658;;BELÉM;PA;;(91)3252-2058;;32281708;SANDROHAGE@HOTMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.819.261/0002-70">gts</a><br>null; 
TSB 16035 SINDICATO DOS PRODUTORES RURAIS DE SANTA IZABEL DO PARA E SANTO A;SINPRIZ;34823435000158;68.790-000;R JOSE DE SOUZA FERREIRA;NOVA BRASILIA;;;SANTA ISABEL DO PARÁ;PA;;(00)3744-1561;(00)8812-2849;(91) 3744-1561;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=34.823.435/0001-58">gts</a><br>null; 
TSB 16037 RODONORTE CARGAS E LOGISTICA RODOFLUVIAL LTDA;R C L;54445934000166;66.825-060;R PRESIDENTE GETULIO VARGAS;TAPANA ( ICOARACI);135;;BELÉM;PA;15-947546-5;(91)98048-5703;;FABIANE;FABIANE@RODONORTE.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=54.445.934/0001-66">gts</a><br>null; 
TSB 16040 MATEUS SUPERMERCADOS S.A.;MIX MATEUS;03995515013650;64.204-035;AV SAO SEBASTIAO;REIS VELOSO;S/N;;PARNAÍBA;PI;19647636-4;(98)2108-3535;(98)99181-8604;TATIANE MARQUES;TATIANE.MOLIVEIRA@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0136-50">gts</a><br>null; 
TSB 16041 GF LOGISTICA LTDA;GF LOGISTICA LTDA;12466113000166;;PSG SAO PEDRO;;05;SALA: A/B;ANANINDEUA;PA;;(91)3241-8712;;3241-8712;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=12.466.113/0001-66">gts</a><br>null; 
TSB 16043 BGG PRODUCOES DE EVENTOS LTDA.;ROMA EVENTOS;22380291000123;66.083-109;TV ALFERES COSTA;PEDREIRA;2936;BOX: 05;BELÉM;PA;;(91)3213-1350;(91)8941-9279;IGOR MENDES;IGOR@ROMAGRUPO.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=22.380.291/0001-23">gts</a><br>null; 
TSB 16047 EDIFIKKA CONSTRUTORA LTDA;EDIFIKKA CONSTRUTORA;41014318000109;67.110-280;R DA PEDREIRINHA;GUANABARA;126;;ANANINDEUA;PA;;(91)99300-6681;;CRISTIANE;DP@SKYCONTRUTORA.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=41.014.318/0001-09">gts</a><br>null; 
TSB 16050 ECOPLASTIC INDUSTRIA E COMERCIO DE PLASTICOS LTDA;ECOPLASTIC;29996875000177;67.033-000;ROD BR 316 GALPAOLOTE 01 KM 08;CENTRO;SN;GALPAOLOTE 01 KM 08;ANANINDEUA;PA;15-597385-1;(91)8515-5158;;;ECOPLASTICPA@YAHOO.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=29.996.875/0001-77">gts</a><br>null; 
TSB 16051 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515030902;57.010-000;AV SIQUEIRA CAMPOS;PRADO;1295;ANEXO I;MACEIÓ;AL;241170117;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0309-02">gts</a><br>null; 
TSB 16052 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515031208;56.310-770;AV DOUTOR ULYSSES GUIMARAES;DISTRITO INDUSTRIAL;SN;GLEBA AD1 ANEXO I;PETROLINA;PE;1141056-69;(98)2108-3500;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0312-08">gts</a><br>null; 
TSB 16053 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515031550;48.909-131;ROD BR407;USINA ALIANCA;SN;GLEBA B;JUAZEIRO;BA;2130766-41;(98)2108-3582;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0315-50">gts</a><br>null; 
TSB 16054 MATEUS SUPERMERCADOS S.A.;ELETRO MATEUS;03995515031399;63.050-423;AV PADRE CICERO;SANTA TEREZA;2241;ANEXO I;JUAZEIRO DO NORTE;CE;07189505-1;(98)2108-3582;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=03.995.515/0313-99">gts</a><br>null; 
TSB 16056 TOCANTINS PARTICIPACOES E EMPREENDIMENTOS LTDA;TOCANTINS PARTICIPACOES E EMPREENDIMENTOS LTDA;01603379000197;65.074-115;AV DANIEL DE LA TOUCHE;COHAMA;73;LOJA: 01;SÃO LUÍS;MA;12667353-5;(98)2108-3561;(98)99246-5660;LUANN CABRAL;LUANN.CABRAL@GRUPOMATEUS.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=01.603.379/0001-97">gts</a><br>null; 
TSB 16059 M. E. DA S. BRITO MINIMERCADOS;M. E. DA S. BRITO MINIMERCADOS;39334798000143;66.025-160;AV CONSELHEIRO FURTADO;BATISTA CAMPOS;937;;BELÉM;PA;;(91)8166-3877;(91)98804-4518;;;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=39.334.798/0001-43">gts</a><br>null; 
TSB 16060 LISBOETA PANIFICACAO E CONFEITARIA LTDA;LISBOETA;50603724000106;66.035-220;TV RUI BARBOSA LOJA A TERREO;NAZARE;1443;;BELÉM;PA;15-894707-0;(91)99116-0964;(91)98598-0312;;PASTEISDENATALISBOETA@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=50.603.724/0001-06">gts</a><br>null; 
TSB 16062 MPE ENGENHARIA E SERVIÇOS S/A;MPE- ENGENHARIA E SERVIÇOS S/A;04743858001330;20.550-011;R SÃO FRANCISCO XAVIER;MARACANA;00603;;RIO DE JANEIRO;RJ;14.455.01-9;(21)3961-8400;(91)99242-9615;ALAF;ALEF.TRINDADE@MPEENGENHARIA.COM.BR;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=04.743.858/0013-30">gts</a><br>null; 
TSB 16066 PAIVA & PAIVA ENSINO DE ARTE E CULTURA LTDA;ACADEMIA PAULO AFONSO;09067918000122;67.130-810;TV SN-05 ( CIDADE NOVA III);CIDADE NOVA;191;;ANANINDEUA;PA;;(91)3235-5886;(91)98258-1211;JULIANA;SANTOSJULIANA52@GMAIL.COM;<a target="_blank" href="http://gts.totalseg//admin/pages/cliente/insere_altera.php?cpf_cnpj=09.067.918/0001-22">gts</a><br>null; 
